X1,Year_draft,Rd,Pk,Tm_draft,Player_draft,Age_draft,Pos_draft,Born,College,From,To,G_draft,MP_draft,PTS,TRB,AST,STL,BLK,FGPercentage,TwoPPercentage,ThreePPercentage,FTPercentage,WS_draft,WSPer48_draft,mergename,Player_season,Pos_season,Age_season,Tm_season,G_season,MP_season,PER,TSPercentage,ThreePAr,FTr,ORBPercentage,DRBPercentage,TRBPercentage,ASTPercentage,STLPercentage,BLKPercentage,TOVPercentage,USGPercentage,OWS,DWS,WS_season,WSPer48_season,OBPM,DBPM,BPM,VORP,Year_season,projage,agecheck,sincedrafted
7729,1989,1,25,CLE,John Morton,22.046,G,us,Seton Hall University,1990,1992,128,14.7,4.8,1.3,2.7,0.7,0.2,0.386,0.406,0.22399999999999998,0.787,0.5,0.013000000000000001,johnmorton,John Morton,SF,23,CLE,66,1207,12.2,0.5329999999999999,0.044000000000000004,0.507,4,5.9,5,27.9,2.5,0.9,24.2,16,0.5,1,1.5,0.057999999999999996,-2.2,-0.8,-3,-0.3,1991,24.046,1.0459999999999994,2
7731,1989,1,25,CLE,John Morton,22.046,G,us,Seton Hall University,1990,1992,128,14.7,4.8,1.3,2.7,0.7,0.2,0.386,0.406,0.22399999999999998,0.787,0.5,0.013000000000000001,johnmorton,John Morton,SG,24,CLE,4,54,6.7,0.439,0.083,0.75,6.4,8,7.2,11.4,0.9,0,20,16.1,0,0,0,-0.006,-4.6,-1.9,-6.6,-0.1,1992,25.046,1.0459999999999994,3
7732,1989,1,25,CLE,John Morton,22.046,G,us,Seton Hall University,1990,1992,128,14.7,4.8,1.3,2.7,0.7,0.2,0.386,0.406,0.22399999999999998,0.787,0.5,0.013000000000000001,johnmorton,John Morton,SF,24,MIA,21,216,10.5,0.491,0.185,0.358,1.5,8.4,4.9,18.7,2.7,0.3,20.4,22.8,-0.2,0.2,0,-0.01,-3.7,-2,-5.7,-0.2,1992,25.046,1.0459999999999994,3
7733,1989,1,26,LAL,Vlade Divac,21.15,C,rs,NA,1990,2005,1134,29.8,11.8,8.2,3.1,1.1,1.4,0.495,0.506,0.235,0.6920000000000001,96.4,0.13699999999999998,vladedivac,Vlade Divac,C,21,LAL,82,1611,17.5,0.544,0.009000000000000001,0.39299999999999996,12.3,23.7,18.2,6.7,2.4,4.2,14.6,20,1.7,3.2,5,0.14800000000000002,-1,2.5,1.5,1.4,1990,22.15,1.1499999999999986,1
7734,1989,1,26,LAL,Vlade Divac,21.15,C,rs,NA,1990,2005,1134,29.8,11.8,8.2,3.1,1.1,1.4,0.495,0.506,0.235,0.6920000000000001,96.4,0.13699999999999998,vladedivac,Vlade Divac,C,22,LAL,82,2310,17.7,0.606,0.022000000000000002,0.43799999999999994,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,0.17300000000000001,0.3,3.4,3.7,3.3,1991,23.15,1.1499999999999986,2
7735,1989,1,26,LAL,Vlade Divac,21.15,C,rs,NA,1990,2005,1134,29.8,11.8,8.2,3.1,1.1,1.4,0.495,0.506,0.235,0.6920000000000001,96.4,0.13699999999999998,vladedivac,Vlade Divac,C,23,LAL,36,979,15.9,0.5529999999999999,0.06,0.353,10,18.9,14.4,9.5,2.9,2.2,19.4,20.3,0.4,1.5,1.8,0.09,-0.8,2,1.2,0.8,1992,24.15,1.1499999999999986,3
7736,1989,1,26,LAL,Vlade Divac,21.15,C,rs,NA,1990,2005,1134,29.8,11.8,8.2,3.1,1.1,1.4,0.495,0.506,0.235,0.6920000000000001,96.4,0.13699999999999998,vladedivac,Vlade Divac,C,24,LAL,82,2525,17.1,0.542,0.092,0.41600000000000004,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20,1.5,4.1,5.6,0.107,-0.1,3.3,3.2,3.3,1993,25.15,1.1499999999999986,4
7737,1989,1,26,LAL,Vlade Divac,21.15,C,rs,NA,1990,2005,1134,29.8,11.8,8.2,3.1,1.1,1.4,0.495,0.506,0.235,0.6920000000000001,96.4,0.13699999999999998,vladedivac,Vlade Divac,C,25,LAL,79,2685,18.8,0.546,0.053,0.33899999999999997,10.9,24,17.2,17.2,1.7,2.6,15.7,19.1,4.2,3.2,7.4,0.132,1.5,2.3,3.8,3.9,1994,26.15,1.1499999999999986,5
7749,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,25,PHO,59,729,12.2,0.5870000000000001,0.024,0.48200000000000004,7.1,11.3,9.3,6.8,2.3,0.9,13.4,13.5,1,1,1.9,0.127,-0.3,1.2,0.9,0.5,1990,25.266,0.26599999999999824,1
7751,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,26,PHO,16,263,12.8,0.486,0.023,0.337,9.2,12.7,11,7.5,3.4,1.3,14.7,17.9,0,0.4,0.4,0.081,-1.7,1.8,0.2,0.1,1991,26.266,0.26599999999999824,2
7752,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,26,DEN,40,682,12.3,0.542,0.11199999999999999,0.327,7.8,9.4,8.5,8.1,2.5,0.9,13.8,13.4,0.7,0.2,0.9,0.063,-0.8,-0.2,-1,0.2,1991,26.266,0.26599999999999824,2
7754,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,27,BOS,8,46,13.2,0.9309999999999999,0,2,7.5,13.7,10.8,0,1.1,0,21,8.9,0.1,0,0.2,0.196,-0.3,-3,-3.3,0,1992,27.266,0.26599999999999824,3
7755,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,27,GSW,8,46,13.5,0.61,0.077,0.308,2.4,14,8.3,11.2,1,2.6,11.9,14.6,0.1,0,0.1,0.111,-1.1,-0.6,-1.8,0,1992,27.266,0.26599999999999824,3
7756,1989,1,27,DET,Kenny Battle,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,0.504,0.529,0.133,0.725,3.7,0.098,kennybattle,Kenny Battle,SG,28,BOS,3,29,20.7,0.504,0.077,0.154,27.6,15.5,21.5,10.4,1.7,0,12.6,23.8,0.1,0,0.1,0.14300000000000002,3.5,-1.7,1.8,0,1993,28.266,0.26599999999999824,4
7757,1988,1,1,LAC,Danny Manning,22.048000000000002,F-C,us,University of Kansas,1989,2003,883,27.4,14,5.2,2.3,1.1,0.9,0.511,0.517,0.20600000000000002,0.7290000000000001,55.1,0.109,dannymanning,Danny Manning,PF,22,LAC,26,950,13.4,0.5379999999999999,0.013999999999999999,0.28800000000000003,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,0,0.7,0.7,0.034,-1,0.5,-0.5,0.4,1989,23.048000000000002,1.0480000000000018,1
7758,1988,1,1,LAC,Danny Manning,22.048000000000002,F-C,us,University of Kansas,1989,2003,883,27.4,14,5.2,2.3,1.1,0.9,0.511,0.517,0.20600000000000002,0.7290000000000001,55.1,0.109,dannymanning,Danny Manning,PF,23,LAC,71,2269,16.3,0.584,0.006,0.44799999999999995,7.2,13.9,10.6,12.8,1.9,1,16,21.7,2.9,2.4,5.3,0.11199999999999999,0.9,0.5,1.4,1.9,1990,24.048000000000002,1.0480000000000018,2
7759,1988,1,1,LAC,Danny Manning,22.048000000000002,F-C,us,University of Kansas,1989,2003,883,27.4,14,5.2,2.3,1.1,0.9,0.511,0.517,0.20600000000000002,0.7290000000000001,55.1,0.109,dannymanning,Danny Manning,PF,24,LAC,73,2197,16.9,0.557,0.003,0.33799999999999997,8.1,12.8,10.4,13.9,2.6,1.7,15.3,22.7,2.2,3,5.2,0.113,1,1.8,2.8,2.7,1991,25.048000000000002,1.0480000000000018,3
7760,1988,1,1,LAC,Danny Manning,22.048000000000002,F-C,us,University of Kansas,1989,2003,883,27.4,14,5.2,2.3,1.1,0.9,0.511,0.517,0.20600000000000002,0.7290000000000001,55.1,0.109,dannymanning,Danny Manning,PF,25,LAC,82,2904,19.7,0.5770000000000001,0.004,0.321,8.7,12.9,10.8,15.8,2.3,2.6,13.3,23.1,5.3,4.5,9.8,0.162,2.8,2.6,5.5,5.5,1992,26.048000000000002,1.0480000000000018,4
7761,1988,1,1,LAC,Danny Manning,22.048000000000002,F-C,us,University of Kansas,1989,2003,883,27.4,14,5.2,2.3,1.1,0.9,0.511,0.517,0.20600000000000002,0.7290000000000001,55.1,0.109,dannymanning,Danny Manning,PF,26,LAC,79,2761,19.6,0.565,0.022000000000000002,0.35100000000000003,7.8,13.1,10.4,11.7,1.9,2.3,12.6,27.2,4.7,3.1,7.9,0.13699999999999998,2,0.1,2.1,2.9,1993,27.048000000000002,1.0480000000000018,5
7774,1988,1,2,IND,Rik Smits,21.315,C,nl,Marist College,1989,2e3,867,26.6,14.8,6.1,1.4,0.4,1.3,0.507,0.508,0.115,0.773,56.6,0.11800000000000001,riksmits,Rik Smits,C,22,IND,82,2041,15.6,0.557,0.001,0.342,10.7,16.2,13.6,5.2,0.9,4.3,13.2,20.3,2.4,1.9,4.3,0.10099999999999999,-0.8,0.4,-0.4,0.8,1989,22.315,0.3150000000000013,1
7775,1988,1,2,IND,Rik Smits,21.315,C,nl,Marist College,1989,2e3,867,26.6,14.8,6.1,1.4,0.4,1.3,0.507,0.508,0.115,0.773,56.6,0.11800000000000001,riksmits,Rik Smits,C,23,IND,82,2404,18.1,0.579,0.001,0.307,6.9,17.5,12.5,9.3,0.9,4.2,11.5,22.4,4.2,2.3,6.6,0.132,0.2,0.6,0.8,1.7,1990,23.315,0.3150000000000013,2
7776,1988,1,2,IND,Rik Smits,21.315,C,nl,Marist College,1989,2e3,867,26.6,14.8,6.1,1.4,0.4,1.3,0.507,0.508,0.115,0.773,56.6,0.11800000000000001,riksmits,Rik Smits,C,24,IND,76,1690,14.9,0.525,0,0.268,8.2,15.8,12.1,7.4,0.7,3.9,9.8,21.7,1.8,1.1,2.9,0.081,-1.5,-0.9,-2.4,-0.2,1991,24.315,0.3150000000000013,3
7777,1988,1,2,IND,Rik Smits,21.315,C,nl,Marist College,1989,2e3,867,26.6,14.8,6.1,1.4,0.4,1.3,0.507,0.508,0.115,0.773,56.6,0.11800000000000001,riksmits,Rik Smits,C,25,IND,74,1772,16.8,0.545,0.002,0.226,8.2,17.3,13,10.4,0.8,3.4,12.2,25.3,1.7,1.7,3.4,0.09300000000000001,-1.2,-0.5,-1.7,0.1,1992,25.315,0.3150000000000013,4
7778,1988,1,2,IND,Rik Smits,21.315,C,nl,Marist College,1989,2e3,867,26.6,14.8,6.1,1.4,0.4,1.3,0.507,0.508,0.115,0.773,56.6,0.11800000000000001,riksmits,Rik Smits,C,26,IND,81,2072,14.8,0.517,0,0.22399999999999998,6.7,16,11.4,9.5,0.7,2.3,11.6,25.8,1.1,1.6,2.7,0.064,-1.7,-1.4,-3.1,-0.6,1993,26.315,0.3150000000000013,5
7786,1988,1,3,PHI,Charles Smith,22.353,F-C,us,University of Pittsburgh,1989,1997,564,29,14.4,5.8,1.4,0.8,1.4,0.475,0.479,0.19399999999999998,0.774,40.9,0.12,charlessmith,Charles Smith,PF,23,LAC,71,2161,15.6,0.55,0.003,0.44799999999999995,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,2.4,1.6,4,0.08900000000000001,-0.5,-0.7,-1.2,0.4,1989,23.353,0.35300000000000153,1
7787,1988,1,3,PHI,Charles Smith,22.353,F-C,us,University of Pittsburgh,1989,1997,564,29,14.4,5.8,1.4,0.8,1.4,0.475,0.479,0.19399999999999998,0.774,40.9,0.12,charlessmith,Charles Smith,PF,24,LAC,78,2732,19.5,0.589,0.01,0.5,7.5,14.3,11,6.7,1.5,2.6,10.4,23.8,6.3,3.1,9.4,0.165,1.7,-0.1,1.6,2.5,1990,24.353,0.35300000000000153,2
7789,1988,1,3,PHI,Charles Smith,22.353,F-C,us,University of Pittsburgh,1989,1997,564,29,14.4,5.8,1.4,0.8,1.4,0.475,0.479,0.19399999999999998,0.774,40.9,0.12,charlessmith,Charles Smith,SF,25,LAC,74,2703,17.6,0.536,0.006,0.414,8.5,15.9,12.1,7.6,1.4,3.2,10.7,23.2,3.8,3.6,7.4,0.131,0.2,1.2,1.3,2.3,1991,25.353,0.35300000000000153,3
7791,1988,1,3,PHI,Charles Smith,22.353,F-C,us,University of Pittsburgh,1989,1997,564,29,14.4,5.8,1.4,0.8,1.4,0.475,0.479,0.19399999999999998,0.774,40.9,0.12,charlessmith,Charles Smith,SF,26,LAC,49,1310,18.6,0.5429999999999999,0.011000000000000001,0.501,8,17.6,12.8,6.6,1.6,4.7,9.5,23.6,2.2,2.3,4.4,0.162,-0.6,1.7,1,1,1992,26.353,0.35300000000000153,4
7792,1988,1,3,PHI,Charles Smith,22.353,F-C,us,University of Pittsburgh,1989,1997,564,29,14.4,5.8,1.4,0.8,1.4,0.475,0.479,0.19399999999999998,0.774,40.9,0.12,charlessmith,Charles Smith,SF,27,NYK,81,2172,14.9,0.542,0.003,0.48,9,13,11.1,10.2,1.1,3,14.3,21.5,2.3,4.3,6.6,0.146,-0.8,2.7,1.9,2.1,1993,27.353,0.35300000000000153,5
7809,1988,1,4,NJN,Chris Morris,22.165,F,us,Auburn University,1989,1999,747,25.1,11,4.7,1.6,1.2,0.7,0.441,0.48,0.306,0.7390000000000001,37.4,0.096,chrismorris,Chris Morris,SF,23,NJN,76,2096,15,0.528,0.193,0.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,0.8,2,2.8,0.064,0.5,0.2,0.7,1.4,1989,23.165,0.16499999999999915,1
7810,1988,1,4,NJN,Chris Morris,22.165,F,us,Auburn University,1989,1999,747,25.1,11,4.7,1.6,1.2,0.7,0.441,0.48,0.306,0.7390000000000001,37.4,0.096,chrismorris,Chris Morris,SF,24,NJN,80,2449,14.8,0.493,0.18100000000000002,0.297,7.9,10.6,9.2,9.5,2.6,1.9,13.3,22.8,0.5,2.6,3.2,0.062,0,0.8,0.8,1.8,1990,24.165,0.16499999999999915,2
7811,1988,1,4,NJN,Chris Morris,22.165,F,us,Auburn University,1989,1999,747,25.1,11,4.7,1.6,1.2,0.7,0.441,0.48,0.306,0.7390000000000001,37.4,0.096,chrismorris,Chris Morris,SF,25,NJN,79,2553,14.7,0.48700000000000004,0.18600000000000003,0.254,8.3,13.3,10.7,12.8,2.6,2.2,13.5,19.5,1.2,3.4,4.5,0.085,0.1,2,2.1,2.6,1991,25.165,0.16499999999999915,3
7812,1988,1,4,NJN,Chris Morris,22.165,F,us,Auburn University,1989,1999,747,25.1,11,4.7,1.6,1.2,0.7,0.441,0.48,0.306,0.7390000000000001,37.4,0.096,chrismorris,Chris Morris,SF,26,NJN,77,2394,14.4,0.531,0.152,0.318,8.5,13.5,10.9,11.2,2.6,2,17.1,16.7,1.8,2.9,4.7,0.094,0.1,1.9,2,2.4,1992,26.165,0.16499999999999915,4
7813,1988,1,4,NJN,Chris Morris,22.165,F,us,Auburn University,1989,1999,747,25.1,11,4.7,1.6,1.2,0.7,0.441,0.48,0.306,0.7390000000000001,37.4,0.096,chrismorris,Chris Morris,SF,27,NJN,77,2302,17.8,0.534,0.084,0.273,10.7,10.8,10.8,7.2,3.1,1.4,10.5,20.7,3.6,3.6,7.2,0.151,1.7,1.6,3.3,3.1,1993,27.165,0.16499999999999915,5
7820,1988,1,5,GSW,Mitch Richmond,23.004,G,us,Kansas State University,1989,2002,976,35.2,21,3.9,3.5,1.2,0.3,0.455,0.474,0.38799999999999996,0.85,79.3,0.111,mitchrichmond,Mitch Richmond,SG,23,GSW,79,2717,17.2,0.541,0.065,0.365,5.8,11.4,8.6,17.6,1.4,0.3,14.3,26.2,3.6,1.9,5.6,0.098,1.3,-1.5,-0.2,1.3,1989,24.004,1.0040000000000013,1
7821,1988,1,5,GSW,Mitch Richmond,23.004,G,us,Kansas State University,1989,2002,976,35.2,21,3.9,3.5,1.2,0.3,0.455,0.474,0.38799999999999996,0.85,79.3,0.111,mitchrichmond,Mitch Richmond,SG,24,GSW,78,2799,17,0.5760000000000001,0.07400000000000001,0.364,3.9,9.5,6.9,12.1,1.6,0.5,11.9,24.1,4.6,0.7,5.2,0.09,1.6,-1.9,-0.4,1.2,1990,25.004,1.0040000000000013,2
7822,1988,1,5,GSW,Mitch Richmond,23.004,G,us,Kansas State University,1989,2002,976,35.2,21,3.9,3.5,1.2,0.3,0.455,0.474,0.38799999999999996,0.85,79.3,0.111,mitchrichmond,Mitch Richmond,SG,25,GSW,77,3027,17.8,0.565,0.081,0.327,5.4,11.1,8.2,11.8,1.9,0.7,12.4,24.5,5.2,1.9,7.1,0.113,1.9,-0.8,1,2.3,1991,26.004,1.0040000000000013,3
7823,1988,1,5,GSW,Mitch Richmond,23.004,G,us,Kansas State University,1989,2002,976,35.2,21,3.9,3.5,1.2,0.3,0.455,0.474,0.38799999999999996,0.85,79.3,0.111,mitchrichmond,Mitch Richmond,SG,26,SAC,80,3095,16.3,0.5479999999999999,0.183,0.27699999999999997,2.2,9,5.6,21.3,1.4,0.6,13.1,25.5,3.4,1.5,4.9,0.076,1.8,-2.1,-0.3,1.4,1992,27.004,1.0040000000000013,4
7824,1988,1,5,GSW,Mitch Richmond,23.004,G,us,Kansas State University,1989,2002,976,35.2,21,3.9,3.5,1.2,0.3,0.455,0.474,0.38799999999999996,0.85,79.3,0.111,mitchrichmond,Mitch Richmond,SG,27,SAC,45,1728,15.6,0.5579999999999999,0.166,0.298,1.1,9.1,5,20.2,1.5,0.3,12.8,23.9,2.2,0.9,3.1,0.087,1.5,-1.8,-0.3,0.7,1993,28.004,1.0040000000000013,5
7834,1988,1,6,LAC,Hersey Hawkins,21.278000000000002,G,us,Bradley University,1989,2001,983,32.6,14.7,3.6,2.9,1.7,0.3,0.461,0.488,0.39399999999999996,0.87,90.6,0.136,herseyhawkins,Hersey Hawkins,SG,22,PHI,79,2577,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13,2.3,0.8,12.6,20.3,2.7,1.3,4,0.075,1,-0.6,0.3,1.5,1989,22.278000000000002,0.27800000000000225,1
7835,1988,1,6,LAC,Hersey Hawkins,21.278000000000002,G,us,Bradley University,1989,2001,983,32.6,14.7,3.6,2.9,1.7,0.3,0.461,0.488,0.39399999999999996,0.87,90.6,0.136,herseyhawkins,Hersey Hawkins,SG,23,PHI,82,2856,17,0.57,0.17600000000000002,0.384,3.4,8.6,6,13.3,2.3,0.6,12.2,22.5,5.5,2.5,8,0.135,2.5,-0.4,2,2.9,1990,23.278000000000002,0.27800000000000225,2
7836,1988,1,6,LAC,Hersey Hawkins,21.278000000000002,G,us,Bradley University,1989,2001,983,32.6,14.7,3.6,2.9,1.7,0.3,0.461,0.488,0.39399999999999996,0.87,90.6,0.136,herseyhawkins,Hersey Hawkins,SG,24,PHI,80,3110,19.4,0.5920000000000001,0.21600000000000003,0.44,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24,6.5,3.3,9.8,0.151,3.4,0,3.5,4.3,1991,24.278000000000002,0.27800000000000225,3
7837,1988,1,6,LAC,Hersey Hawkins,21.278000000000002,G,us,Bradley University,1989,2001,983,32.6,14.7,3.6,2.9,1.7,0.3,0.461,0.488,0.39399999999999996,0.87,90.6,0.136,herseyhawkins,Hersey Hawkins,SG,25,PHI,81,3013,17,0.578,0.203,0.409,2,8.2,5.1,13,2.7,0.9,12.4,22.1,5.4,2.4,7.8,0.124,2.2,-0.3,1.9,3,1992,25.278000000000002,0.27800000000000225,4
7838,1988,1,6,LAC,Hersey Hawkins,21.278000000000002,G,us,Bradley University,1989,2001,983,32.6,14.7,3.6,2.9,1.7,0.3,0.461,0.488,0.39399999999999996,0.87,90.6,0.136,herseyhawkins,Hersey Hawkins,SG,26,PHI,81,2977,18.3,0.593,0.262,0.41600000000000004,3.3,9.3,6.3,17.1,2.2,0.6,11.5,22.2,6.7,1.9,8.5,0.138,3.6,-0.8,2.8,3.6,1993,26.278000000000002,0.27800000000000225,5
7847,1988,1,7,PHO,Tim Perry,23.03,F-C,us,Temple University,1989,1996,481,19.6,6.8,4,0.9,0.5,0.9,0.485,0.504,0.318,0.648,14.6,0.07400000000000001,timperry,Tim Perry,C,23,PHO,62,614,14.4,0.56,0.02,0.32299999999999995,11,11.8,11.4,3.8,1.4,2.9,13.9,17.2,0.6,0.8,1.4,0.109,-1,0.4,-0.6,0.2,1989,24.03,1.0300000000000011,1
7848,1988,1,7,PHO,Tim Perry,23.03,F-C,us,Temple University,1989,1996,481,19.6,6.8,4,0.9,0.5,0.9,0.485,0.504,0.318,0.648,14.6,0.07400000000000001,timperry,Tim Perry,C,24,PHO,60,612,13.5,0.541,0.005,0.462,15.1,12.3,13.6,3.8,1.6,2,16.7,19,0.4,0.8,1.2,0.094,-1.2,-0.4,-1.6,0.1,1990,25.03,1.0300000000000011,2
7849,1988,1,7,PHO,Tim Perry,23.03,F-C,us,Temple University,1989,1996,481,19.6,6.8,4,0.9,0.5,0.9,0.485,0.504,0.318,0.648,14.6,0.07400000000000001,timperry,Tim Perry,C,25,PHO,46,587,13.8,0.552,0.035,0.486,10.4,12.9,11.7,5.9,1.9,4.2,15.5,14.4,0.5,0.9,1.4,0.11599999999999999,-0.9,2.5,1.5,0.5,1991,26.03,1.0300000000000011,3
7850,1988,1,7,PHO,Tim Perry,23.03,F-C,us,Temple University,1989,1996,481,19.6,6.8,4,0.9,0.5,0.9,0.485,0.504,0.318,0.648,14.6,0.07400000000000001,timperry,Tim Perry,PF,26,PHO,80,2483,13.8,0.556,0.01,0.272,9.5,14.7,12.2,7.4,0.9,2.7,13.8,17.2,2.7,3,5.7,0.11,-0.2,1.3,1.1,2,1992,27.03,1.0300000000000011,4
7851,1988,1,7,PHO,Tim Perry,23.03,F-C,us,Temple University,1989,1996,481,19.6,6.8,4,0.9,0.5,0.9,0.485,0.504,0.318,0.648,14.6,0.07400000000000001,timperry,Tim Perry,PF,27,PHI,81,2104,12,0.519,0.08,0.33799999999999997,8,13.1,10.5,8.9,0.9,2.5,14.9,16.6,0.7,1.3,2,0.046,-2.1,0.3,-1.8,0.1,1993,28.03,1.0300000000000011,5
7857,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,SG,21,CHH,75,2219,12.6,0.467,0.15,0.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.2,-0.005,-0.7,-2.5,-3.2,-0.7,1989,21.272000000000002,0.272000000000002,1
7858,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,SG,22,CHH,54,1762,11.9,0.469,0.154,0.20800000000000002,3.2,8.7,5.8,12.2,1.3,0.2,9,26.8,-1.4,0.7,-0.7,-0.018000000000000002,-1.4,-2.1,-3.5,-0.7,1990,22.272000000000002,0.272000000000002,2
7859,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,PG,23,CHH,70,2100,15.1,0.527,0.161,0.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,2,1,3,0.069,1.1,-1.6,-0.5,0.8,1991,23.272000000000002,0.272000000000002,3
7861,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,PG,24,CHH,21,545,12.3,0.494,0.113,0.221,1.7,9,5.3,22.1,1.2,0.8,13.8,22.7,0,0.2,0.2,0.016,-1.6,-2.4,-4,-0.3,1992,24.272000000000002,0.272000000000002,4
7862,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,SG,24,WSB,1,22,7.2,0.41700000000000004,0.16699999999999998,0,4.9,15.3,10,22,2.2,0,20,28.8,-0.1,0,-0.1,-0.12300000000000001,-5.7,-1.7,-7.4,0,1992,24.272000000000002,0.272000000000002,4
7863,1988,1,8,CHH,Rex Chapman,20.272000000000002,G,us,University of Kentucky,1989,2e3,666,29.3,14.6,2.5,2.7,0.9,0.2,0.43,0.45899999999999996,0.35,0.8,24.7,0.061,rexchapman,Rex Chapman,SG,25,WSB,60,1300,15.1,0.556,0.193,0.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,1.5,0.4,1.9,0.07,0.4,-3.6,-3.2,-0.4,1993,25.272000000000002,0.272000000000002,5
7871,1988,1,9,MIA,Rony Seikaly,23.055,C,lb,Syracuse University,1989,1999,678,31.6,14.7,9.5,1.3,0.7,1.3,0.484,0.485,0.188,0.679,37.3,0.084,ronyseikaly,Rony Seikaly,C,23,MIA,78,1962,10.8,0.47100000000000003,0.005,0.47600000000000003,11.2,20.5,15.7,4.4,1.1,3,18.2,22.8,-2.7,2.2,-0.5,-0.012,-5.2,-0.6,-5.7,-1.8,1989,24.055,1.0549999999999997,1
7872,1988,1,9,MIA,Rony Seikaly,23.055,C,lb,Syracuse University,1989,1999,678,31.6,14.7,9.5,1.3,0.7,1.3,0.484,0.485,0.188,0.679,37.3,0.084,ronyseikaly,Rony Seikaly,C,24,MIA,74,2409,15.9,0.53,0.001,0.445,11.2,24.4,17.6,4.9,1.5,3.1,16.9,23.3,-0.2,3.4,3.2,0.063,-2.6,0.8,-1.8,0.1,1990,25.055,1.0549999999999997,2
7873,1988,1,9,MIA,Rony Seikaly,23.055,C,lb,Syracuse University,1989,1999,678,31.6,14.7,9.5,1.3,0.7,1.3,0.484,0.485,0.188,0.679,37.3,0.084,ronyseikaly,Rony Seikaly,C,25,MIA,64,2171,15.2,0.522,0.006999999999999999,0.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,0,3.1,3,0.067,-2.6,0.6,-2,0,1991,26.055,1.0549999999999997,3
7874,1988,1,9,MIA,Rony Seikaly,23.055,C,lb,Syracuse University,1989,1999,678,31.6,14.7,9.5,1.3,0.7,1.3,0.484,0.485,0.188,0.679,37.3,0.084,ronyseikaly,Rony Seikaly,C,26,MIA,79,2800,16.6,0.5539999999999999,0.003,0.5329999999999999,12.1,25.4,18.6,5.9,0.7,2.6,15.6,20.7,3.3,2.9,6.2,0.106,-1,0,-1,0.7,1992,27.055,1.0549999999999997,4
